REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_TYPE,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,MEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,OVERALL,Specialized Clinics and Programs - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - POINTS ONLY,Providing diagnostic assessments - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - OTHER BEHAVIORAL HEALTH CONDITIONS - POINTS ONLY,Providing diagnostic assessments - Other behavioral health conditions - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - OTHER BEHAVIORAL HEALTH CONDITIONS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - OTHER BEHAVIORAL HEALTH CONDITIONS - NO, NOT AVAILABLE","Providing diagnostic assessments - Other behavioral health conditions - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - OTHER BEHAVIORAL HEALTH CONDITIONS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - OTHER BEHAVIORAL HEALTH CONDITIONS - COMMUNITY PARTNER,Providing diagnostic assessments - Other behavioral health conditions - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - OTHER BEHAVIORAL HEALTH CONDITIONS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - OTHER BEHAVIORAL HEALTH CONDITIONS - OUTPATIENT,Providing diagnostic assessments - Other behavioral health conditions - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - OTHER BEHAVIORAL HEALTH CONDITIONS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - OTHER BEHAVIORAL HEALTH CONDITIONS - INPATIENT,Providing diagnostic assessments - Other behavioral health conditions - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SOMATIC SYMPTOM AND RELATED DISORDERS - POINTS ONLY,Providing diagnostic assessments - Somatic Symptom and Related Disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - SOMATIC SYMPTOM AND RELATED DISORDERS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - SOMATIC SYMPTOM AND RELATED DISORDERS - NO, NOT AVAILABLE","Providing diagnostic assessments - Somatic Symptom and Related Disorders - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SOMATIC SYMPTOM AND RELATED DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SOMATIC SYMPTOM AND RELATED DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Somatic Symptom and Related Disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SOMATIC SYMPTOM AND RELATED DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SOMATIC SYMPTOM AND RELATED DISORDERS - OUTPATIENT,Providing diagnostic assessments - Somatic Symptom and Related Disorders - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SOMATIC SYMPTOM AND RELATED DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SOMATIC SYMPTOM AND RELATED DISORDERS - INPATIENT,Providing diagnostic assessments - Somatic Symptom and Related Disorders - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SLEEP-WAKE DISORDERS - POINTS ONLY,Providing diagnostic assessments - Sleep-Wake Disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - SLEEP-WAKE DISORDERS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - SLEEP-WAKE DISORDERS - NO, NOT AVAILABLE","Providing diagnostic assessments - Sleep-Wake Disorders - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SLEEP-WAKE DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SLEEP-WAKE DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Sleep-Wake Disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SLEEP-WAKE DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SLEEP-WAKE DISORDERS - OUTPATIENT,Providing diagnostic assessments - Sleep-Wake Disorders - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SLEEP-WAKE DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SLEEP-WAKE DISORDERS - INPATIENT,Providing diagnostic assessments - Sleep-Wake Disorders - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - ELIMINATION DISORDERS - POINTS ONLY,Providing diagnostic assessments - Elimination Disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - ELIMINATION DISORDERS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - ELIMINATION DISORDERS - NO, NOT AVAILABLE","Providing diagnostic assessments - Elimination Disorders - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - ELIMINATION DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - ELIMINATION DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Elimination Disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - ELIMINATION DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - ELIMINATION DISORDERS - OUTPATIENT,Providing diagnostic assessments - Elimination Disorders - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - ELIMINATION DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - ELIMINATION DISORDERS - INPATIENT,Providing diagnostic assessments - Elimination Disorders - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - FEEDING OR EATING DISORDERS - POINTS ONLY,Providing diagnostic assessments - Feeding or eating disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - FEEDING OR EATING DISORDERS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - FEEDING OR EATING DISORDERS - NO, NOT AVAILABLE","Providing diagnostic assessments - Feeding or eating disorders - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - FEEDING OR EATING DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - FEEDING OR EATING DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Feeding or eating disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - FEEDING OR EATING DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - FEEDING OR EATING DISORDERS - OUTPATIENT,Providing diagnostic assessments - Feeding or eating disorders - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - FEEDING OR EATING DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - FEEDING OR EATING DISORDERS - INPATIENT,Providing diagnostic assessments - Feeding or eating disorders - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SUBSTANCE-RELATED AND ADDICTIVE DISORDERS - POINTS ONLY,Providing diagnostic assessments - Substance-Related and Addictive Disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - SUBSTANCE-RELATED AND ADDICTIVE DISORDERS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - SUBSTANCE-RELATED AND ADDICTIVE DISORDERS - NO, NOT AVAILABLE","Providing diagnostic assessments - Substance-Related and Addictive Disorders - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SUBSTANCE-RELATED AND ADDICTIVE DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SUBSTANCE-RELATED AND ADDICTIVE DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Substance-Related and Addictive Disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SUBSTANCE-RELATED AND ADDICTIVE DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SUBSTANCE-RELATED AND ADDICTIVE DISORDERS - OUTPATIENT,Providing diagnostic assessments - Substance-Related and Addictive Disorders - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SUBSTANCE-RELATED AND ADDICTIVE DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SUBSTANCE-RELATED AND ADDICTIVE DISORDERS - INPATIENT,Providing diagnostic assessments - Substance-Related and Addictive Disorders - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - TRAUMA- AND STRESSOR-RELATED DISORDERS - POINTS ONLY,Providing diagnostic assessments - Trauma- and Stressor-Related Disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - TRAUMA- AND STRESSOR-RELATED DISORDERS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - TRAUMA- AND STRESSOR-RELATED DISORDERS - NO, NOT AVAILABLE","Providing diagnostic assessments - Trauma- and Stressor-Related Disorders - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - TRAUMA- AND STRESSOR-RELATED DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - TRAUMA- AND STRESSOR-RELATED DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Trauma- and Stressor-Related Disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - TRAUMA- AND STRESSOR-RELATED DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - TRAUMA- AND STRESSOR-RELATED DISORDERS - OUTPATIENT,Providing diagnostic assessments - Trauma- and Stressor-Related Disorders - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - TRAUMA- AND STRESSOR-RELATED DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - TRAUMA- AND STRESSOR-RELATED DISORDERS - INPATIENT,Providing diagnostic assessments - Trauma- and Stressor-Related Disorders - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - ANXIETY DISORDERS - POINTS ONLY,Providing diagnostic assessments - Anxiety Disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - ANXIETY DISORDERS (INCLUDING OCD) - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - ANXIETY DISORDERS (INCLUDING OCD) - NO, NOT AVAILABLE","Providing diagnostic assessments - Anxiety Disorders (including OCD) - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - ANXIETY DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - ANXIETY DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Anxiety Disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - ANXIETY DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - ANXIETY DISORDERS (INCLUDING OCD) - OUTPATIENT,Providing diagnostic assessments - Anxiety Disorders (including OCD) - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - ANXIETY DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - ANXIETY DISORDERS - INPATIENT,Providing diagnostic assessments - Anxiety Disorders - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - DEPRESSIVE DISORDERS - POINTS ONLY,Providing diagnostic assessments - Depressive Disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - DEPRESSIVE DISORDERS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - DEPRESSIVE DISORDERS - NO, NOT AVAILABLE","Providing diagnostic assessments - Depressive Disorders - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - DEPRESSIVE DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - DEPRESSIVE DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Depressive Disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - DEPRESSIVE DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - DEPRESSIVE DISORDERS - OUTPATIENT,Providing diagnostic assessments - Depressive Disorders - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - DEPRESSIVE DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - DEPRESSIVE DISORDERS - INPATIENT,Providing diagnostic assessments - Depressive Disorders - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - BIPOLAR AND RELATED DISORDERS - POINTS ONLY,Providing diagnostic assessments - Bipolar and Related Disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - BIPOLAR AND RELATED DISORDERS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - BIPOLAR AND RELATED DISORDERS - NO, NOT AVAILABLE","Providing diagnostic assessments - Bipolar and Related Disorders - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - BIPOLAR AND RELATED DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - BIPOLAR AND RELATED DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Bipolar and Related Disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - BIPOLAR AND RELATED DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - BIPOLAR AND RELATED DISORDERS - OUTPATIENT,Providing diagnostic assessments - Bipolar and Related Disorders - Outpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - BIPOLAR AND RELATED DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - BIPOLAR AND RELATED DISORDERS - INPATIENT,Providing diagnostic assessments - Bipolar and Related Disorders - Inpatient,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS - POINTS ONLY,Providing diagnostic assessments - Schizophrenia Spectrum and Other Psychotic Disorders - Points Only,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,"PROVIDING DIAGNOSTIC ASSESSMENTS - SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS - NO, NOT AVAILABLE - PROVIDING DIAGNOSTIC ASSESSMENTS - SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS - NO, NOT AVAILABLE","Providing diagnostic assessments - Schizophrenia Spectrum and Other Psychotic Disorders - No, not available",,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS - COMMUNITY PARTNER,Providing diagnostic assessments - Schizophrenia Spectrum and Other Psychotic Disorders - Community Partner,,,,,,,,,
USNWR - PEDIATRIC SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,BEHAVIORAL AND MENTAL HEALTH,,SPECIALIZED CLINICS AND PROGRAMS - POINTS ONLY,PROVIDING DIAGNOSTIC ASSESSMENTS - SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS - POINTS ONLY - PROVIDING DIAGNOSTIC ASSESSMENTS - SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS - OUTPATIENT,Providing diagnostic assessments - Schizophrenia Spectrum and Other Psychotic Disorders - Outpatient,,,,,,,,,
