REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEOGRY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_ADV_DRS,ADVANCED TECHNOLOGIES,DIAGNOSTIC RADIOISOTOPE SERVICES,Diagnostic Radioisotope Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_ADV_DRS,ADVANCED TECHNOLOGIES,DIAGNOSTIC RADIOISOTOPE SERVICES,Diagnostic Radioisotope Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_NORM,DISCHARGE TO HOME - RANDOM EFFECTS,NORMALIZED SCORE,Discharge to Home - Normalized Score (Outcomes),Normalized score for Discharge To Home - Random Effects used in the Neurology And Neurosurgery specialty ranking (Outcomes domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_NORM11,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION ALL SCALED,Discharge to Home - Random Effects First Normalization All Scaled (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_NORM12,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION SUB SCALED,Discharge to Home - Random Effects First Normalization Sub Scaled (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_BAND,DISCHARGE TO HOME - RANDOM EFFECTS,BAND,Discharge to Home Band (Outcomes),Performance band assigned for Discharge To Home - Random Effects in the Neurology And Neurosurgery specialty (Outcomes domain).,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_PRED,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME PREDICTED VALUE (FEE-FOR-SERVICE DATA),Discharge-to-Home Predicted Value (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_PRED,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME PREDICTED VALUE (FEE-FOR-SERVICE DATA),Discharge-to-Home Predicted Value (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_SE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME RANDOM EFFECT STANDARD ERROR (FEE-FOR-SERVICE DATA),Discharge-to-Home Random Effect Standard Error (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_DHRE_SE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME RANDOM EFFECT STANDARD ERROR (FEE-FOR-SERVICE DATA),Discharge-to-Home Random Effect Standard Error (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_EXPOP_NORM,EXPERT OPINION WITH SPECIALISTS,NORMALIZED SCORE,Expert Opinion - normalized score (Process),Normalized score for Expert Opinion With Specialists used in the Neurology And Neurosurgery specialty ranking (Process domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_EXPOP_EORV,EXPERT OPINION WITH SPECIALISTS,EXPERT OPINION - RX VALUE (WEIGHTED SCORE),Expert Opinion - Rx Value (weighted score) (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_EXPOP_EORV,EXPERT OPINION WITH SPECIALISTS,EXPERT OPINION - RX VALUE (WEIGHTED SCORE),Expert Opinion - Rx Value (weighted score) (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_EXPOP_EORV,EXPERT OPINION WITH SPECIALISTS,EXPERT OPINION - RX VALUE (WEIGHTED SCORE),Expert Opinion - Rx Value (weighted score) (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_EXPOP_BAND,EXPERT OPINION WITH SPECIALISTS,BAND,Expert Opinion Band (Process),Performance band assigned for Expert Opinion With Specialists in the Neurology And Neurosurgery specialty (Process domain).,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_EXPOP_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_EXPOP_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_EXPOP_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_SVC_GTC,PATIENT SERVICES,GENETIC TESTING/COUNSELING,Genetic Testing/Counseling (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_SVC_GTC,PATIENT SERVICES,GENETIC TESTING/COUNSELING,Genetic Testing/Counseling (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_HPR_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_HPR_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_HPR_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_HCAHPS_BAND,HCAHPS SCORE,BAND,HCAHPS Band (Process),Performance band assigned for Hcahps Score in the Neurology And Neurosurgery specialty (Process domain).,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_HNC_PTSRCV,HCAHPS NURSE COMMUNICATION SCORE,POINTS RECEIVED,HCAHPS Nurse Communication - Points Received (Process),Points received for Hcahps Nurse Communication Score in the Neurology And Neurosurgery specialty (Process domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_HNC_BAND,HCAHPS NURSE COMMUNICATION SCORE,BAND,HCAHPS Nurse Communication Band (Process),Performance band assigned for Hcahps Nurse Communication Score in the Neurology And Neurosurgery specialty (Process domain).,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_HNC_NORM,HCAHPS NURSE COMMUNICATION SCORE,NORMALIZED SCORE,HCAHPS Nurse Communication Score - Normalized Score (Process),Normalized score for Hcahps Nurse Communication Score used in the Neurology And Neurosurgery specialty ranking (Process domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_HNC_OVERALL,HCAHPS NURSE COMMUNICATION SCORE,OVERALL,HCAHPS Nurse Communication Score (Process),HCAHPS Nurse Communication Score for the Neurology And Neurosurgery specialty in the 2026-2027 USNWR methodology (Process domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_HCAHPS_NORM,HCAHPS SCORE,NORMALIZED SCORE,HCAHPS Score - Normalized Score (Process),Normalized score for Hcahps Score used in the Neurology And Neurosurgery specialty ranking (Process domain).,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_HCAHPS_OVERALL,HCAHPS SCORE,OVERALL,HCAHPS Score (Process),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_HCAHPS_OVERALL,HCAHPS SCORE,OVERALL,HCAHPS Score (Process),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_HCAHPS_OVERALL,HCAHPS SCORE,OVERALL,HCAHPS Score (Process),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_HSTAR_OVERALL,HCAHPS STAR RATING,OVERALL,HCAHPS Star Rating (Process),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_HSTAR_OVERALL,HCAHPS STAR RATING,OVERALL,HCAHPS Star Rating (Process),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_SVC_HC,PATIENT SERVICES,HOSPICE CARE,Hospice Care (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_SVC_HC,PATIENT SERVICES,HOSPICE CARE,Hospice Care (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_ADV_IGRT,ADVANCED TECHNOLOGIES,IMAGE-GUIDED RADIATION THERAPY,Image-guided radiation therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_ADV_IGRT,ADVANCED TECHNOLOGIES,IMAGE-GUIDED RADIATION THERAPY,Image-Guided Radiation Therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_INT_OVERALL,INTENSIVISTS,OVERALL,Intensivists (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_INT_OVERALL,INTENSIVISTS,OVERALL,Intensivists (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_ORMA,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - MEDICARE ADVANTAGE,Mortality - Odds Ratio - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_ORMA,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - MEDICARE ADVANTAGE,Mortality - Odds Ratio - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_ORMA,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - MEDICARE ADVANTAGE,Mortality - Odds Ratio - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_ORFFS,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - TRADITIONAL FEE-FOR-SERVICE,Mortality - Odds Ratio - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_ORFFS,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - TRADITIONAL FEE-FOR-SERVICE,Mortality - Odds Ratio - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_ORFFS,MORTALITY - RANDOM EFFECTS,MORTALITY - ODDS RATIO - TRADITIONAL FEE-FOR-SERVICE,Mortality - Odds Ratio - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MPVWTMA,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - MEDICARE ADVANTAGE,Mortality - Patient Volume Without Transfers - Medicare Advantage (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MPVWTMA,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - MEDICARE ADVANTAGE,Mortality - Patient Volume Without Transfers - Medicare Advantage (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MPVWTMA,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - MEDICARE ADVANTAGE,Mortality - Patient Volume Without Transfers - Medicare Advantage (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MPVWTTF,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MPVWTTF,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MPVWTTF,MORTALITY - RANDOM EFFECTS,MORTALITY - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MREMA,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MREMA,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MREMA,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MRETFS,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MRETFS,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_MRETFS,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_MRE_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_MRE_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,M_NEUR_MRE_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_SE1,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_SE1,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_SE1,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,S_NEUR_MRE_SE2,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Standard Error for Random Effects - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
